code,term,dmd,type
42189211000001108,VMP subsequent to 320828002,42189211000001108,VMP
42189311000001100,VMP subsequent to 371748006,42189311000001100,VMP
42189411000001107,VMP subsequent to 784590000,42189411000001107,VMP
42189511000001106,VMP subsequent to 330920003,42189511000001106,VMP
42189611000001105,VMP subsequent to 331035006,42189611000001105,VMP
42189711000001101,VMP subsequent to 330466003,42189711000001101,VMP
42189811000001109,VMP subsequent to 425984002,42189811000001109,VMP
42189911000001104,VMP subsequent to 347129003,42189911000001104,VMP
42190011000001107,VMP subsequent to 347257004,42190011000001107,VMP
42190111000001108,VMP subsequent to 330936001,42190111000001108,VMP
42190211000001102,VMP subsequent to 347272000,42190211000001102,VMP
42190311000001105,VMP subsequent to 347132000,42190311000001105,VMP
42190411000001103,VMP subsequent to 347145001,42190411000001103,VMP
42190511000001104,VMP subsequent to 347144002,42190511000001104,VMP
42190611000001100,VMP subsequent to 330566001,42190611000001100,VMP
42190711000001109,VMP subsequent to 330567005,42190711000001109,VMP
42190811000001101,VMP subsequent to 330476000,42190811000001101,VMP
42190911000001106,VMP subsequent to 330952003,42190911000001106,VMP
42191011000001103,VMP subsequent to 330951005,42191011000001103,VMP
42191111000001102,VMP subsequent to 330477009,42191111000001102,VMP
42191211000001108,VMP subsequent to 330475001,42191211000001108,VMP
42191311000001100,VMP subsequent to 321285002,42191311000001100,VMP
42191411000001107,VMP subsequent to 321286001,42191411000001107,VMP
42191511000001106,VMP subsequent to 400771006,42191511000001106,VMP
42191611000001105,VMP subsequent to 330781005,42191611000001105,VMP
42191711000001101,VMP subsequent to 330784002,42191711000001101,VMP
42191811000001109,VMP subsequent to 330783008,42191811000001109,VMP
42191911000001104,VMP subsequent to 330536008,42191911000001104,VMP
42192011000001106,VMP subsequent to 407900001,42192011000001106,VMP
42192111000001107,VMP subsequent to 408614000,42192111000001107,VMP
42192211000001101,VMP subsequent to 330729005,42192211000001101,VMP
42192311000001109,VMP subsequent to 330722001,42192311000001109,VMP
42192411000001102,VMP subsequent to 330532005,42192411000001102,VMP
42192511000001103,VMP subsequent to 408616003,42192511000001103,VMP
42192611000001104,VMP subsequent to 330515006,42192611000001104,VMP
42192711000001108,VMP subsequent to 320822001,42192711000001108,VMP
42192811000001100,VMP subsequent to 347186008,42192811000001100,VMP
42192911000001105,VMP subsequent to 330529007,42192911000001105,VMP
42193011000001102,VMP subsequent to 330973003,42193011000001102,VMP
42193111000001101,VMP subsequent to 330440001,42193111000001101,VMP
42193211000001107,VMP subsequent to 330344009,42193211000001107,VMP
42193311000001104,VMP subsequent to 330352007,42193311000001104,VMP
42193411000001106,VMP subsequent to 330414007,42193411000001106,VMP
42193511000001105,VMP subsequent to 408020000,42193511000001105,VMP
42193611000001109,VMP subsequent to 331096005,42193611000001109,VMP
42193711000001100,VMP subsequent to 330575004,42193711000001100,VMP
42193811000001108,VMP subsequent to 330578002,42193811000001108,VMP
42193911000001103,VMP subsequent to 347198003,42193911000001103,VMP
42194011000001100,VMP subsequent to 347200009,42194011000001100,VMP
42194111000001104,VMP subsequent to 347201008,42194111000001104,VMP
42194211000001105,VMP subsequent to 330678009,42194211000001105,VMP
42194311000001102,VMP subsequent to 330679001,42194311000001102,VMP
42194411000001109,VMP subsequent to 330680003,42194411000001109,VMP
42194511000001108,VMP subsequent to 330681004,42194511000001108,VMP
42194611000001107,VMP subsequent to 330682006,42194611000001107,VMP
42194711000001103,VMP subsequent to 330694002,42194711000001103,VMP
42194811000001106,VMP subsequent to 347208002,42194811000001106,VMP
42194911000001101,VMP subsequent to 347210000,42194911000001101,VMP
42195011000001101,VMP subsequent to 330799002,42195011000001101,VMP
42195111000001100,VMP subsequent to 330798005,42195111000001100,VMP
42195211000001106,VMP subsequent to 330950006,42195211000001106,VMP
42195311000001103,VMP subsequent to 347223007,42195311000001103,VMP
42195411000001105,VMP subsequent to 354028007,42195411000001105,VMP
42195511000001109,VMP subsequent to 377470000,42195511000001109,VMP
42195611000001108,VMP subsequent to 377572005,42195611000001108,VMP
42195711000001104,VMP subsequent to 321080004,42195711000001104,VMP
42195811000001107,VMP subsequent to 330545009,42195811000001107,VMP
42195911000001102,VMP subsequent to 356722003,42195911000001102,VMP
42196011000001105,VMP subsequent to 375739006,42196011000001105,VMP
42196111000001106,VMP subsequent to 330835001,42196111000001106,VMP
42196211000001100,VMP subsequent to 331050002,42196211000001100,VMP
42196311000001108,VMP subsequent to 330507008,42196311000001108,VMP
42196411000001101,VMP subsequent to 331049002,42196411000001101,VMP
42196511000001102,VMP subsequent to 331046009,42196511000001102,VMP
42196611000001103,VMP subsequent to 704471008,42196611000001103,VMP
42196711000001107,VMP subsequent to 320795003,42196711000001107,VMP
42196811000001104,VMP subsequent to 330720009,42196811000001104,VMP
42196911000001109,VMP subsequent to 330721008,42196911000001109,VMP
42197011000001108,VMP subsequent to 407803003,42197011000001108,VMP
42197111000001109,VMP subsequent to 347243001,42197111000001109,VMP
42197211000001103,VMP subsequent to 330588001,42197211000001103,VMP
42197311000001106,VMP subsequent to 330587006,42197311000001106,VMP
42197411000001104,VMP subsequent to 331104002,42197411000001104,VMP
42197511000001100,VMP subsequent to 353205009,42197511000001100,VMP
42197611000001101,VMP subsequent to 330848002,42197611000001101,VMP
42205811000001107,VMP subsequent to 319740004,42205811000001107,VMP
42205911000001102,VMP subsequent to 319984007,42205911000001102,VMP
42206011000001105,VMP subsequent to 318096005,42206011000001105,VMP
42206111000001106,VMP subsequent to 318052005,42206111000001106,VMP
42206211000001100,VMP subsequent to 429828006,42206211000001100,VMP
42206311000001108,VMP subsequent to 321894004,42206311000001108,VMP
42206411000001101,VMP subsequent to 703907006,42206411000001101,VMP
42206511000001102,VMP subsequent to 703908001,42206511000001102,VMP
42206611000001103,VMP subsequent to 317919004,42206611000001103,VMP
42206711000001107,VMP subsequent to 317920005,42206711000001107,VMP
42206811000001104,VMP subsequent to 319940007,42206811000001104,VMP
42206911000001109,VMP subsequent to 395516007,42206911000001109,VMP
42207011000001108,VMP subsequent to 408039005,42207011000001108,VMP
42207111000001109,VMP subsequent to 376905005,42207111000001109,VMP
42207211000001103,VMP subsequent to 376346007,42207211000001103,VMP
42207311000001106,VMP subsequent to 317935006,42207311000001106,VMP
42207411000001104,VMP subsequent to 320018007,42207411000001104,VMP
42207511000001100,VMP subsequent to 318121006,42207511000001100,VMP
42207611000001101,VMP subsequent to 377566005,42207611000001101,VMP
42207711000001105,VMP subsequent to 318127005,42207711000001105,VMP
42207811000001102,VMP subsequent to 318128000,42207811000001102,VMP
42207911000001107,VMP subsequent to 376119006,42207911000001107,VMP
42208011000001109,VMP subsequent to 374076007,42208011000001109,VMP
42208111000001105,VMP subsequent to 410896007,42208111000001105,VMP
42208211000001104,VMP subsequent to 317940003,42208211000001104,VMP
42208311000001107,VMP subsequent to 318724006,42208311000001107,VMP
42208411000001100,VMP subsequent to 317906003,42208411000001100,VMP
42208511000001101,VMP subsequent to 317896006,42208511000001101,VMP
42208611000001102,VMP subsequent to 317897002,42208611000001102,VMP
42208711000001106,VMP subsequent to 317895005,42208711000001106,VMP
42208811000001103,VMP subsequent to 392659002,42208811000001103,VMP
42208911000001108,VMP subsequent to 392660007,42208911000001108,VMP
42209011000001104,VMP subsequent to 375574005,42209011000001104,VMP
42209111000001103,VMP subsequent to 318781001,42209111000001103,VMP
42209211000001109,VMP subsequent to 318782008,42209211000001109,VMP
42209311000001101,VMP subsequent to 318783003,42209311000001101,VMP
42209411000001108,VMP subsequent to 421069003,42209411000001108,VMP
42209511000001107,VMP subsequent to 407011007,42209511000001107,VMP
42209611000001106,VMP subsequent to 407012000,42209611000001106,VMP
42209711000001102,VMP subsequent to 319855002,42209711000001102,VMP
42209811000001105,VMP subsequent to 408060004,42209811000001105,VMP
42209911000001100,VMP subsequent to 319994002,42209911000001100,VMP
42210011000001105,VMP subsequent to 319988005,42210011000001105,VMP
42210111000001106,VMP subsequent to 319992003,42210111000001106,VMP
42210211000001100,VMP subsequent to 319990006,42210211000001100,VMP
42210311000001108,VMP subsequent to 318277000,42210311000001108,VMP
42210411000001101,VMP subsequent to 318276009,42210411000001101,VMP
42210511000001102,VMP subsequent to 318909008,42210511000001102,VMP
42210611000001103,VMP subsequent to 318910003,42210611000001103,VMP
42210711000001107,VMP subsequent to 319966005,42210711000001107,VMP
42210811000001104,VMP subsequent to 319964008,42210811000001104,VMP
42210911000001109,VMP subsequent to 318555003,42210911000001109,VMP
42211011000001101,VMP subsequent to 319384002,42211011000001101,VMP
42211111000001100,VMP subsequent to 319385001,42211111000001100,VMP
42211211000001106,VMP subsequent to 319386000,42211211000001106,VMP
42211311000001103,VMP subsequent to 414426001,42211311000001103,VMP
42211411000001105,VMP subsequent to 318649003,42211411000001105,VMP
42211511000001109,VMP subsequent to 318650003,42211511000001109,VMP
42211611000001108,VMP subsequent to 376209006,42211611000001108,VMP
42211711000001104,VMP subsequent to 376508004,42211711000001104,VMP
42211811000001107,VMP subsequent to 318944005,42211811000001107,VMP
42211911000001102,VMP subsequent to 319373009,42211911000001102,VMP
42212011000001109,VMP subsequent to 319364001,42212011000001109,VMP
42212111000001105,VMP subsequent to 319365000,42212111000001105,VMP
42212211000001104,VMP subsequent to 319366004,42212211000001104,VMP
42212311000001107,VMP subsequent to 373966004,42212311000001107,VMP
42212411000001100,VMP subsequent to 319133007,42212411000001100,VMP
42212511000001101,VMP subsequent to 319134001,42212511000001101,VMP
42212611000001102,VMP subsequent to 319135000,42212611000001102,VMP
42212711000001106,VMP subsequent to 319280009,42212711000001106,VMP
42212811000001103,VMP subsequent to 319300008,42212811000001103,VMP
42212911000001108,VMP subsequent to 319301007,42212911000001108,VMP
42213011000001100,VMP subsequent to 319316005,42213011000001100,VMP
42213111000001104,VMP subsequent to 318884002,42213111000001104,VMP
42213211000001105,VMP subsequent to 318671008,42213211000001105,VMP
42213311000001102,VMP subsequent to 318672001,42213311000001102,VMP
42213411000001109,VMP subsequent to 318673006,42213411000001109,VMP
42213511000001108,VMP subsequent to 318951001,42213511000001108,VMP
42213611000001107,VMP subsequent to 374173002,42213611000001107,VMP
42213711000001103,VMP subsequent to 317965001,42213711000001103,VMP
42213811000001106,VMP subsequent to 375785009,42213811000001106,VMP
42213911000001101,VMP subsequent to 375426008,42213911000001101,VMP
42214011000001103,VMP subsequent to 318657000,42214011000001103,VMP
42214111000001102,VMP subsequent to 318655008,42214111000001102,VMP
42214211000001108,VMP subsequent to 318656009,42214211000001108,VMP
42214311000001100,VMP subsequent to 318707000,42214311000001100,VMP
42214411000001107,VMP subsequent to 408604009,42214411000001107,VMP
42214511000001106,VMP subsequent to 318708005,42214511000001106,VMP
42214611000001105,VMP subsequent to 319217004,42214611000001105,VMP
42214711000001101,VMP subsequent to 319218009,42214711000001101,VMP
42214811000001109,VMP subsequent to 319305003,42214811000001109,VMP
42214911000001104,VMP subsequent to 319306002,42214911000001104,VMP
42215011000001104,VMP subsequent to 319223009,42215011000001104,VMP
42215111000001103,VMP subsequent to 319222004,42215111000001103,VMP
42215211000001109,VMP subsequent to 323273000,42215211000001109,VMP
42215311000001101,VMP subsequent to 319745009,42215311000001101,VMP
42215411000001108,VMP subsequent to 319746005,42215411000001108,VMP
42215511000001107,VMP subsequent to 319747001,42215511000001107,VMP
42215611000001106,VMP subsequent to 317967009,42215611000001106,VMP
42215711000001102,VMP subsequent to 318768008,42215711000001102,VMP
42215811000001105,VMP subsequent to 318769000,42215811000001105,VMP
42215911000001100,VMP subsequent to 318767003,42215911000001100,VMP
42216011000001108,VMP subsequent to 318770004,42216011000001108,VMP
42216111000001109,VMP subsequent to 375342002,42216111000001109,VMP
42216211000001103,VMP subsequent to 318334004,42216211000001103,VMP
42216311000001106,VMP subsequent to 318335003,42216311000001106,VMP
42216411000001104,VMP subsequent to 318058009,42216411000001104,VMP
42216511000001100,VMP subsequent to 318056008,42216511000001100,VMP
42216611000001101,VMP subsequent to 318057004,42216611000001101,VMP
42216711000001105,VMP subsequent to 319801001,42216711000001105,VMP
42216811000001102,VMP subsequent to 318098006,42216811000001102,VMP
42216911000001107,VMP subsequent to 318100006,42216911000001107,VMP
42217011000001106,VMP subsequent to 318082004,42217011000001106,VMP
42217111000001107,VMP subsequent to 318206008,42217111000001107,VMP
42217211000001101,VMP subsequent to 318248001,42217211000001101,VMP
42217311000001109,VMP subsequent to 318204006,42217311000001109,VMP
42217411000001102,VMP subsequent to 318205007,42217411000001102,VMP
42217511000001103,VMP subsequent to 319733000,42217511000001103,VMP
42217611000001104,VMP subsequent to 319734006,42217611000001104,VMP
42217711000001108,VMP subsequent to 375374009,42217711000001108,VMP
42217811000001100,VMP subsequent to 319736008,42217811000001100,VMP
42217911000001105,VMP subsequent to 319735007,42217911000001105,VMP
42218011000001107,VMP subsequent to 317970008,42218011000001107,VMP
42267511000001104,VMP subsequent to 323342002,42267511000001104,VMP
42267611000001100,VMP subsequent to 400645002,42267611000001100,VMP
42267711000001109,VMP subsequent to 321638002,42267711000001109,VMP
